county,office,district,party,candidate,votes,winner,write-in,notes
La Paz,State House,24,DEM,Lynne Pancrazi,306,,,
Yuma,State House,24,DEM,Lynne Pancrazi,4989,,,
,State House,24,DEM,Lynne Pancrazi,5295,True,,
La Paz,State House,24,DEM,Theresa Ulmer,353,,,
Yuma,State House,24,DEM,Theresa Ulmer,4174,,,
,State House,24,DEM,Theresa Ulmer,4527,True,,
La Paz,State House,24,REP,Russ Jones,439,,,
Yuma,State House,24,REP,Russ Jones,5265,,,
,State House,24,REP,Russ Jones,5704,True,,
Cochise,State House,25,DEM,"Richard ""Ric"" Boyer",3292,,,
Maricopa,State House,25,DEM,"Richard ""Ric"" Boyer",113,,,
Pima,State House,25,DEM,"Richard ""Ric"" Boyer",1996,,,
Pinal,State House,25,DEM,"Richard ""Ric"" Boyer",110,,,
Santa Cruz,State House,25,DEM,"Richard ""Ric"" Boyer",1286,,,
,State House,25,DEM,"Richard ""Ric"" Boyer",6797,True,,
Cochise,State House,25,DEM,"Patricia ""Pat"" Fleming",4204,,,
Maricopa,State House,25,DEM,"Patricia ""Pat"" Fleming",177,,,
Pima,State House,25,DEM,"Patricia ""Pat"" Fleming",2534,,,
Pinal,State House,25,DEM,"Patricia ""Pat"" Fleming",156,,,
Santa Cruz,State House,25,DEM,"Patricia ""Pat"" Fleming",2082,,,
,State House,25,DEM,"Patricia ""Pat"" Fleming",9153,True,,
Cochise,State House,25,REP,Timathy Davies,2972,,,
Maricopa,State House,25,REP,Timathy Davies,161,,,
Pima,State House,25,REP,Timathy Davies,1563,,,
Pinal,State House,25,REP,Timathy Davies,117,,,
Santa Cruz,State House,25,REP,Timathy Davies,277,,,
,State House,25,REP,Timathy Davies,5090,True,,
Cochise,State House,25,REP,David Stevens,4059,,,
Maricopa,State House,25,REP,David Stevens,227,,,
Pima,State House,25,REP,David Stevens,2038,,,
Pinal,State House,25,REP,David Stevens,201,,,
Santa Cruz,State House,25,REP,David Stevens,485,,,
,State House,25,REP,David Stevens,7010,True,,
Pima,State House,26,DEM,Donald Jorgensen,8435,,,
Pinal,State House,26,DEM,Donald Jorgensen,546,,,
,State House,26,DEM,Donald Jorgensen,8981,True,,
Pima,State House,26,DEM,Nancy Young Wright,9954,,,
Pinal,State House,26,DEM,Nancy Young Wright,667,,,
,State House,26,DEM,Nancy Young Wright,10621,True,,
Pima,State House,26,REP,Trent Humphries,8517,,,
Pinal,State House,26,REP,Trent Humphries,838,,,
,State House,26,REP,Trent Humphries,9355,,,
Pima,State House,26,REP,Vic Williams,9670,,,
Pinal,State House,26,REP,Vic Williams,1067,,,
,State House,26,REP,Vic Williams,10737,True,,
Pima,State House,26,REP,Marilyn Zerull,8475,,,
Pinal,State House,26,REP,Marilyn Zerull,930,,,
,State House,26,REP,Marilyn Zerull,9405,True,,
Pima,State House,27,DEM,Olivia Cajero Bedford,7357,,,
,State House,27,DEM,Olivia Cajero Bedford,7357,True,,
Pima,State House,27,DEM,John Kromko,3967,,,
,State House,27,DEM,John Kromko,3967,,,
Pima,State House,27,DEM,Phil Lopes,6593,,,
,State House,27,DEM,Phil Lopes,6593,True,,
Pima,State House,27,LBT,Mark Phelps,10,,True,
,State House,27,LBT,Mark Phelps,10,,True,
Pima,State House,27,REP,"J. D. ""Duke"" Schechter",3698,,,
,State House,27,REP,"J. D. ""Duke"" Schechter",3698,True,,
Pima,State House,27,GRN,Kent Solberg,94,,,
,State House,27,GRN,Kent Solberg,94,True,,
Pima,State House,28,DEM,David Bradley,9568,,,
,State House,28,DEM,David Bradley,9568,True,,
Pima,State House,28,DEM,Steve Farley,10213,,,
,State House,28,DEM,Steve Farley,10213,True,,
Pima,State House,29,DEM,Eric Carbajal Bustamante,1862,,,
,State House,29,DEM,Eric Carbajal Bustamante,1862,,,
Pima,State House,29,DEM,Ephraim Cruz,1512,,,
,State House,29,DEM,Ephraim Cruz,1512,,,
Pima,State House,29,DEM,Gil Guerra,985,,,
,State House,29,DEM,Gil Guerra,985,,,
Pima,State House,29,DEM,Matt Heinz,3771,,,
,State House,29,DEM,Matt Heinz,3771,True,,
Pima,State House,29,DEM,Daniel Patterson,2572,,,
,State House,29,DEM,Daniel Patterson,2572,True,,
Pima,State House,29,DEM,Tom Prezelski,2348,,,
,State House,29,DEM,Tom Prezelski,2348,,,
Pima,State House,29,DEM,Patricia Puig,1793,,,
,State House,29,DEM,Patricia Puig,1793,,,
Pima,State House,29,REP,Juan Ciscomani,2142,,,
,State House,29,REP,Juan Ciscomani,2142,True,,
Pima,State House,29,REP,Pat Kilburn,3824,,,
,State House,29,REP,Pat Kilburn,3824,True,,
Cochise,State House,30,DEM,Andrea Dalessandro,1339,,,
Pima,State House,30,DEM,Andrea Dalessandro,10034,,,
Santa Cruz,State House,30,DEM,Andrea Dalessandro,498,,,
,State House,30,DEM,Andrea Dalessandro,11871,True,,
Cochise,State House,30,REP,Frank Antenori,715,,,
Pima,State House,30,REP,Frank Antenori,7545,,,
Santa Cruz,State House,30,REP,Frank Antenori,167,,,
,State House,30,REP,Frank Antenori,8427,True,,
Cochise,State House,30,REP,Sharon Collins,964,,,
Pima,State House,30,REP,Sharon Collins,6573,,,
Santa Cruz,State House,30,REP,Sharon Collins,152,,,
,State House,30,REP,Sharon Collins,7689,,,
Cochise,State House,30,REP,David Gowan,1971,,,
Pima,State House,30,REP,David Gowan,8982,,,
Santa Cruz,State House,30,REP,David Gowan,210,,,
,State House,30,REP,David Gowan,11163,True,,
Cochise,State House,30,REP,Doug Sposito,1016,,,
Pima,State House,30,REP,Doug Sposito,6722,,,
Santa Cruz,State House,30,REP,Doug Sposito,215,,,
,State House,30,REP,Doug Sposito,7953,,,
Apache,Corporation Commissioner,,DEM,Sam George,4333,,,
Cochise,Corporation Commissioner,,DEM,Sam George,4240,,,
Coconino,Corporation Commissioner,,DEM,Sam George,3583,,,
Gila,Corporation Commissioner,,DEM,Sam George,2744,,,
Graham,Corporation Commissioner,,DEM,Sam George,1207,,,
Greenlee,Corporation Commissioner,,DEM,Sam George,576,,,
La Paz,Corporation Commissioner,,DEM,Sam George,493,,,
Maricopa,Corporation Commissioner,,DEM,Sam George,64994,,,
Mohave,Corporation Commissioner,,DEM,Sam George,2874,,,
Navajo,Corporation Commissioner,,DEM,Sam George,3530,,,
Pima,Corporation Commissioner,,DEM,Sam George,31759,,,
Pinal,Corporation Commissioner,,DEM,Sam George,7086,,,
Santa Cruz,Corporation Commissioner,,DEM,Sam George,1743,,,
Yavapai,Corporation Commissioner,,DEM,Sam George,5953,,,
Yuma,Corporation Commissioner,,DEM,Sam George,2662,,,
,Corporation Commissioner,,DEM,Sam George,137777,True,,
Apache,Corporation Commissioner,,DEM,Kara Kelty,3391,,,
Cochise,Corporation Commissioner,,DEM,Kara Kelty,2876,,,
Coconino,Corporation Commissioner,,DEM,Kara Kelty,5277,,,
Gila,Corporation Commissioner,,DEM,Kara Kelty,2019,,,
Graham,Corporation Commissioner,,DEM,Kara Kelty,920,,,
Greenlee,Corporation Commissioner,,DEM,Kara Kelty,336,,,
La Paz,Corporation Commissioner,,DEM,Kara Kelty,279,,,
Maricopa,Corporation Commissioner,,DEM,Kara Kelty,60386,,,
Mohave,Corporation Commissioner,,DEM,Kara Kelty,1843,,,
Navajo,Corporation Commissioner,,DEM,Kara Kelty,2475,,,
Pima,Corporation Commissioner,,DEM,Kara Kelty,27376,,,
Pinal,Corporation Commissioner,,DEM,Kara Kelty,5403,,,
Santa Cruz,Corporation Commissioner,,DEM,Kara Kelty,1037,,,
Yavapai,Corporation Commissioner,,DEM,Kara Kelty,5109,,,
Yuma,Corporation Commissioner,,DEM,Kara Kelty,2687,,,
,Corporation Commissioner,,DEM,Kara Kelty,121414,,,
Apache,Corporation Commissioner,,DEM,Sandra Kennedy,5638,,,
Cochise,Corporation Commissioner,,DEM,Sandra Kennedy,5263,,,
Coconino,Corporation Commissioner,,DEM,Sandra Kennedy,4902,,,
Gila,Corporation Commissioner,,DEM,Sandra Kennedy,3702,,,
Graham,Corporation Commissioner,,DEM,Sandra Kennedy,1711,,,
Greenlee,Corporation Commissioner,,DEM,Sandra Kennedy,752,,,
La Paz,Corporation Commissioner,,DEM,Sandra Kennedy,623,,,
Maricopa,Corporation Commissioner,,DEM,Sandra Kennedy,87976,,,
Mohave,Corporation Commissioner,,DEM,Sandra Kennedy,3628,,,
Navajo,Corporation Commissioner,,DEM,Sandra Kennedy,4582,,,
Pima,Corporation Commissioner,,DEM,Sandra Kennedy,43778,,,
Pinal,Corporation Commissioner,,DEM,Sandra Kennedy,9351,,,
Santa Cruz,Corporation Commissioner,,DEM,Sandra Kennedy,2406,,,
Yavapai,Corporation Commissioner,,DEM,Sandra Kennedy,8221,,,
Yuma,Corporation Commissioner,,DEM,Sandra Kennedy,4362,,,
,Corporation Commissioner,,DEM,Sandra Kennedy,186895,True,,
Apache,Corporation Commissioner,,DEM,Paul Newman,4746,,,
Cochise,Corporation Commissioner,,DEM,Paul Newman,4473,,,
Coconino,Corporation Commissioner,,DEM,Paul Newman,4278,,,
Gila,Corporation Commissioner,,DEM,Paul Newman,3180,,,
Graham,Corporation Commissioner,,DEM,Paul Newman,1592,,,
Greenlee,Corporation Commissioner,,DEM,Paul Newman,729,,,
La Paz,Corporation Commissioner,,DEM,Paul Newman,551,,,
Maricopa,Corporation Commissioner,,DEM,Paul Newman,74848,,,
Mohave,Corporation Commissioner,,DEM,Paul Newman,3308,,,
Navajo,Corporation Commissioner,,DEM,Paul Newman,4069,,,
Pima,Corporation Commissioner,,DEM,Paul Newman,37388,,,
Pinal,Corporation Commissioner,,DEM,Paul Newman,8293,,,
Santa Cruz,Corporation Commissioner,,DEM,Paul Newman,2370,,,
Yavapai,Corporation Commissioner,,DEM,Paul Newman,6779,,,
Yuma,Corporation Commissioner,,DEM,Paul Newman,3422,,,
,Corporation Commissioner,,DEM,Paul Newman,160026,True,,
Apache,Corporation Commissioner,,REP,John M. Allen,755,,,
Cochise,Corporation Commissioner,,REP,John M. Allen,2144,,,
Coconino,Corporation Commissioner,,REP,John M. Allen,1154,,,
Gila,Corporation Commissioner,,REP,John M. Allen,1106,,,
Graham,Corporation Commissioner,,REP,John M. Allen,814,,,
Greenlee,Corporation Commissioner,,REP,John M. Allen,74,,,
La Paz,Corporation Commissioner,,REP,John M. Allen,346,,,
Maricopa,Corporation Commissioner,,REP,John M. Allen,64882,,,
Mohave,Corporation Commissioner,,REP,John M. Allen,3414,,,
Navajo,Corporation Commissioner,,REP,John M. Allen,1622,,,
Pima,Corporation Commissioner,,REP,John M. Allen,14928,,,
Pinal,Corporation Commissioner,,REP,John M. Allen,3614,,,
Santa Cruz,Corporation Commissioner,,REP,John M. Allen,326,,,
Yavapai,Corporation Commissioner,,REP,John M. Allen,6723,,,
Yuma,Corporation Commissioner,,REP,John M. Allen,1897,,,
,Corporation Commissioner,,REP,John M. Allen,103799,,,
Apache,Corporation Commissioner,,REP,Rick Fowlkes,381,,,
Cochise,Corporation Commissioner,,REP,Rick Fowlkes,1819,,,
Coconino,Corporation Commissioner,,REP,Rick Fowlkes,911,,,
Gila,Corporation Commissioner,,REP,Rick Fowlkes,954,,,
Graham,Corporation Commissioner,,REP,Rick Fowlkes,396,,,
Greenlee,Corporation Commissioner,,REP,Rick Fowlkes,53,,,
La Paz,Corporation Commissioner,,REP,Rick Fowlkes,199,,,
Maricopa,Corporation Commissioner,,REP,Rick Fowlkes,44555,,,
Mohave,Corporation Commissioner,,REP,Rick Fowlkes,2635,,,
Navajo,Corporation Commissioner,,REP,Rick Fowlkes,909,,,
Pima,Corporation Commissioner,,REP,Rick Fowlkes,13313,,,
Pinal,Corporation Commissioner,,REP,Rick Fowlkes,3379,,,
Santa Cruz,Corporation Commissioner,,REP,Rick Fowlkes,210,,,
Yavapai,Corporation Commissioner,,REP,Rick Fowlkes,5637,,,
Yuma,Corporation Commissioner,,REP,Rick Fowlkes,1322,,,
,Corporation Commissioner,,REP,Rick Fowlkes,76673,,,
Apache,Corporation Commissioner,,REP,Joseph Hobbs,585,,,
Cochise,Corporation Commissioner,,REP,Joseph Hobbs,2235,,,
Coconino,Corporation Commissioner,,REP,Joseph Hobbs,1107,,,
Gila,Corporation Commissioner,,REP,Joseph Hobbs,1066,,,
Graham,Corporation Commissioner,,REP,Joseph Hobbs,527,,,
Greenlee,Corporation Commissioner,,REP,Joseph Hobbs,71,,,
La Paz,Corporation Commissioner,,REP,Joseph Hobbs,348,,,
Maricopa,Corporation Commissioner,,REP,Joseph Hobbs,51148,,,
Mohave,Corporation Commissioner,,REP,Joseph Hobbs,2982,,,
Navajo,Corporation Commissioner,,REP,Joseph Hobbs,1200,,,
Pima,Corporation Commissioner,,REP,Joseph Hobbs,15939,,,
Pinal,Corporation Commissioner,,REP,Joseph Hobbs,3792,,,
Santa Cruz,Corporation Commissioner,,REP,Joseph Hobbs,273,,,
Yavapai,Corporation Commissioner,,REP,Joseph Hobbs,6438,,,
Yuma,Corporation Commissioner,,REP,Joseph Hobbs,1745,,,
,Corporation Commissioner,,REP,Joseph Hobbs,89456,,,
Apache,Corporation Commissioner,,REP,Marian A. McClure,606,,,
Cochise,Corporation Commissioner,,REP,Marian A. McClure,3548,,,
Coconino,Corporation Commissioner,,REP,Marian A. McClure,1455,,,
Gila,Corporation Commissioner,,REP,Marian A. McClure,1238,,,
Graham,Corporation Commissioner,,REP,Marian A. McClure,712,,,
Greenlee,Corporation Commissioner,,REP,Marian A. McClure,85,,,
La Paz,Corporation Commissioner,,REP,Marian A. McClure,450,,,
Maricopa,Corporation Commissioner,,REP,Marian A. McClure,67780,,,
Mohave,Corporation Commissioner,,REP,Marian A. McClure,4546,,,
Navajo,Corporation Commissioner,,REP,Marian A. McClure,1613,,,
Pima,Corporation Commissioner,,REP,Marian A. McClure,21765,,,
Pinal,Corporation Commissioner,,REP,Marian A. McClure,4182,,,
Santa Cruz,Corporation Commissioner,,REP,Marian A. McClure,495,,,
Yavapai,Corporation Commissioner,,REP,Marian A. McClure,8321,,,
Yuma,Corporation Commissioner,,REP,Marian A. McClure,2082,,,
,Corporation Commissioner,,REP,Marian A. McClure,118878,True,,
Apache,Corporation Commissioner,,REP,Bob Robson,375,,,
Cochise,Corporation Commissioner,,REP,Bob Robson,2050,,,
Coconino,Corporation Commissioner,,REP,Bob Robson,912,,,
Gila,Corporation Commissioner,,REP,Bob Robson,889,,,
Graham,Corporation Commissioner,,REP,Bob Robson,571,,,
Greenlee,Corporation Commissioner,,REP,Bob Robson,44,,,
La Paz,Corporation Commissioner,,REP,Bob Robson,274,,,
Maricopa,Corporation Commissioner,,REP,Bob Robson,53092,,,
Mohave,Corporation Commissioner,,REP,Bob Robson,2762,,,
Navajo,Corporation Commissioner,,REP,Bob Robson,1194,,,
Pima,Corporation Commissioner,,REP,Bob Robson,12934,,,
Pinal,Corporation Commissioner,,REP,Bob Robson,3263,,,
Santa Cruz,Corporation Commissioner,,REP,Bob Robson,287,,,
Yavapai,Corporation Commissioner,,REP,Bob Robson,5272,,,
Yuma,Corporation Commissioner,,REP,Bob Robson,1468,,,
,Corporation Commissioner,,REP,Bob Robson,85387,,,
Apache,Corporation Commissioner,,REP,Bob Stump,720,,,
Cochise,Corporation Commissioner,,REP,Bob Stump,3583,,,
Coconino,Corporation Commissioner,,REP,Bob Stump,2654,,,
Gila,Corporation Commissioner,,REP,Bob Stump,1996,,,
Graham,Corporation Commissioner,,REP,Bob Stump,1054,,,
Greenlee,Corporation Commissioner,,REP,Bob Stump,85,,,
La Paz,Corporation Commissioner,,REP,Bob Stump,730,,,
Maricopa,Corporation Commissioner,,REP,Bob Stump,109642,,,
Mohave,Corporation Commissioner,,REP,Bob Stump,6633,,,
Navajo,Corporation Commissioner,,REP,Bob Stump,2381,,,
Pima,Corporation Commissioner,,REP,Bob Stump,21898,,,
Pinal,Corporation Commissioner,,REP,Bob Stump,5157,,,
Santa Cruz,Corporation Commissioner,,REP,Bob Stump,456,,,
Yavapai,Corporation Commissioner,,REP,Bob Stump,15354,,,
Yuma,Corporation Commissioner,,REP,Bob Stump,3005,,,
,Corporation Commissioner,,REP,Bob Stump,175348,True,,
Apache,Corporation Commissioner,,REP,Keith Swapp,450,,,
Cochise,Corporation Commissioner,,REP,Keith Swapp,1513,,,
Coconino,Corporation Commissioner,,REP,Keith Swapp,895,,,
Gila,Corporation Commissioner,,REP,Keith Swapp,789,,,
Graham,Corporation Commissioner,,REP,Keith Swapp,619,,,
Greenlee,Corporation Commissioner,,REP,Keith Swapp,121,,,
La Paz,Corporation Commissioner,,REP,Keith Swapp,200,,,
Maricopa,Corporation Commissioner,,REP,Keith Swapp,37580,,,
Mohave,Corporation Commissioner,,REP,Keith Swapp,2254,,,
Navajo,Corporation Commissioner,,REP,Keith Swapp,948,,,
Pima,Corporation Commissioner,,REP,Keith Swapp,11149,,,
Pinal,Corporation Commissioner,,REP,Keith Swapp,2839,,,
Santa Cruz,Corporation Commissioner,,REP,Keith Swapp,188,,,
Yavapai,Corporation Commissioner,,REP,Keith Swapp,4681,,,
Yuma,Corporation Commissioner,,REP,Keith Swapp,1072,,,
,Corporation Commissioner,,REP,Keith Swapp,65298,,,
Apache,Corporation Commissioner,,REP,Barry Wong,391,,,
Cochise,Corporation Commissioner,,REP,Barry Wong,1897,,,
Coconino,Corporation Commissioner,,REP,Barry Wong,1214,,,
Gila,Corporation Commissioner,,REP,Barry Wong,958,,,
Graham,Corporation Commissioner,,REP,Barry Wong,380,,,
Greenlee,Corporation Commissioner,,REP,Barry Wong,38,,,
La Paz,Corporation Commissioner,,REP,Barry Wong,230,,,
Maricopa,Corporation Commissioner,,REP,Barry Wong,69177,,,
Mohave,Corporation Commissioner,,REP,Barry Wong,3036,,,
Navajo,Corporation Commissioner,,REP,Barry Wong,1097,,,
Pima,Corporation Commissioner,,REP,Barry Wong,15326,,,
Pinal,Corporation Commissioner,,REP,Barry Wong,2897,,,
Santa Cruz,Corporation Commissioner,,REP,Barry Wong,259,,,
Yavapai,Corporation Commissioner,,REP,Barry Wong,7337,,,
Yuma,Corporation Commissioner,,REP,Barry Wong,1595,,,
,Corporation Commissioner,,REP,Barry Wong,105832,True,,
