contest,choice,precinct_id,vote_total,polling_place_votes,early_votes,provisional_votes,party_name,contest_name,choice_name,precinct_designation,precinct_name,subjurisdiction,votes_allowed,referendum_flag
0,0,0,130,0,0,0,,Registered Voters,REGISTERED VOTERS,201-Wikieup CG:4,0,,,
0,0,0,135,0,0,0,,Registered Voters,REGISTERED VOTERS,202-White Hills CG:4,0,,,
0,0,0,311,0,0,0,,Registered Voters,REGISTERED VOTERS,203-Yucca CG:4,0,,,
0,0,0,308,0,0,0,,Registered Voters,REGISTERED VOTERS,204-Chloride CG:4,0,,,
0,0,0,1439,0,0,0,,Registered Voters,REGISTERED VOTERS,205-North Canyon CG:4,0,,,
0,0,0,95,0,0,0,,Registered Voters,REGISTERED VOTERS,206-Oatman CG:4,0,,,
0,0,0,1041,0,0,0,,Registered Voters,REGISTERED VOTERS,207-Desert Hills CG:4,0,,,
0,0,0,489,0,0,0,,Registered Voters,REGISTERED VOTERS,208-Meadview CG:4,0,,,
0,0,0,576,0,0,0,,Registered Voters,REGISTERED VOTERS,209-Dolan Springs CG:4,0,,,
0,0,1,3090,0,0,0,,Registered Voters,REGISTERED VOTERS,210-Golden Valley CG:4,0,,,
0,0,1,11519,0,0,0,,Registered Voters,REGISTERED VOTERS,211-Bullhead City CG:4,0,,,
0,0,1,6614,0,0,0,,Registered Voters,REGISTERED VOTERS,212-Mohave Valley CG:4,0,,,
0,0,1,967,0,0,0,,Registered Voters,REGISTERED VOTERS,213-Hackberry CG:4,0,,,
0,0,1,93,0,0,0,,Registered Voters,REGISTERED VOTERS,214-Truxton CG:4,0,,,
0,0,1,2795,0,0,0,,Registered Voters,REGISTERED VOTERS,215-Kingman Central CG:4,0,,,
0,0,1,3615,0,0,0,,Registered Voters,REGISTERED VOTERS,216-Kingman North CG:4,0,,,
0,0,1,4564,0,0,0,,Registered Voters,REGISTERED VOTERS,217-Kingman South CG:4,0,,,
0,0,1,5029,0,0,0,,Registered Voters,REGISTERED VOTERS,218-Kingman East CG:4,0,,,
0,0,1,5697,0,0,0,,Registered Voters,REGISTERED VOTERS,219-Lake Havasu N. CG:4,0,,,
0,0,2,15153,0,0,0,,Registered Voters,REGISTERED VOTERS,220-Lake Havasu S. CG:4,0,,,
0,0,2,696,0,0,0,,Registered Voters,REGISTERED VOTERS,221-Littlefield CG:4,0,,,
0,0,2,750,0,0,0,,Registered Voters,REGISTERED VOTERS,222-Golden Shores CG:4,0,,,
0,0,2,86,0,0,0,,Registered Voters,REGISTERED VOTERS,223-Moccasin CG:1,0,,,
0,0,2,305,0,0,0,,Registered Voters,REGISTERED VOTERS,224-Peach Springs CG:1,0,,,
0,0,0,114,0,0,0,REP,REGISTERED VOTERS - Republican Party,REGISTERED VOTERS - Republican Party,201-Wikieup CG:4,0,,,
0,0,0,93,0,0,0,REP,REGISTERED VOTERS - Republican Party,REGISTERED VOTERS - Republican Party,202-White Hills CG:4,0,,,
0,0,0,223,0,0,0,REP,REGISTERED VOTERS - Republican Party,REGISTERED VOTERS - Republican Party,203-Yucca CG:4,0,,,
0,0,0,231,0,0,0,REP,REGISTERED VOTERS - Republican Party,REGISTERED VOTERS - Republican Party,204-Chloride CG:4,0,,,
0,0,0,1385,0,0,0,REP,REGISTERED VOTERS - Republican Party,REGISTERED VOTERS - Republican Party,205-North Canyon CG:4,0,,,
0,0,0,69,0,0,0,REP,REGISTERED VOTERS - Republican Party,REGISTERED VOTERS - Republican Party,206-Oatman CG:4,0,,,
0,0,0,776,0,0,0,REP,REGISTERED VOTERS - Republican Party,REGISTERED VOTERS - Republican Party,207-Desert Hills CG:4,0,,,
0,0,0,316,0,0,0,REP,REGISTERED VOTERS - Republican Party,REGISTERED VOTERS - Republican Party,208-Meadview CG:4,0,,,
0,0,0,294,0,0,0,REP,REGISTERED VOTERS - Republican Party,REGISTERED VOTERS - Republican Party,209-Dolan Springs CG:4,0,,,
0,0,1,2135,0,0,0,REP,REGISTERED VOTERS - Republican Party,REGISTERED VOTERS - Republican Party,210-Golden Valley CG:4,0,,,
0,0,1,7112,0,0,0,REP,REGISTERED VOTERS - Republican Party,REGISTERED VOTERS - Republican Party,211-Bullhead City CG:4,0,,,
0,0,1,4262,0,0,0,REP,REGISTERED VOTERS - Republican Party,REGISTERED VOTERS - Republican Party,212-Mohave Valley CG:4,0,,,
0,0,1,749,0,0,0,REP,REGISTERED VOTERS - Republican Party,REGISTERED VOTERS - Republican Party,213-Hackberry CG:4,0,,,
0,0,1,76,0,0,0,REP,REGISTERED VOTERS - Republican Party,REGISTERED VOTERS - Republican Party,214-Truxton CG:4,0,,,
0,0,1,1859,0,0,0,REP,REGISTERED VOTERS - Republican Party,REGISTERED VOTERS - Republican Party,215-Kingman Central CG:4,0,,,
0,0,1,2333,0,0,0,REP,REGISTERED VOTERS - Republican Party,REGISTERED VOTERS - Republican Party,216-Kingman North CG:4,0,,,
0,0,1,3318,0,0,0,REP,REGISTERED VOTERS - Republican Party,REGISTERED VOTERS - Republican Party,217-Kingman South CG:4,0,,,
0,0,1,3515,0,0,0,REP,REGISTERED VOTERS - Republican Party,REGISTERED VOTERS - Republican Party,218-Kingman East CG:4,0,,,
0,0,1,4240,0,0,0,REP,REGISTERED VOTERS - Republican Party,REGISTERED VOTERS - Republican Party,219-Lake Havasu N. CG:4,0,,,
0,0,2,11144,0,0,0,REP,REGISTERED VOTERS - Republican Party,REGISTERED VOTERS - Republican Party,220-Lake Havasu S. CG:4,0,,,
0,0,2,433,0,0,0,REP,REGISTERED VOTERS - Republican Party,REGISTERED VOTERS - Republican Party,221-Littlefield CG:4,0,,,
0,0,2,465,0,0,0,REP,REGISTERED VOTERS - Republican Party,REGISTERED VOTERS - Republican Party,222-Golden Shores CG:4,0,,,
0,0,2,62,0,0,0,REP,REGISTERED VOTERS - Republican Party,REGISTERED VOTERS - Republican Party,223-Moccasin CG:1,0,,,
0,0,2,59,0,0,0,REP,REGISTERED VOTERS - Republican Party,REGISTERED VOTERS - Republican Party,224-Peach Springs CG:1,0,,,
0,0,0,16,0,0,0,DEM,REGISTERED VOTERS - Democratic Party,REGISTERED VOTERS - Democratic Party,201-Wikieup CG:4,0,,,
0,0,0,42,0,0,0,DEM,REGISTERED VOTERS - Democratic Party,REGISTERED VOTERS - Democratic Party,202-White Hills CG:4,0,,,
0,0,0,88,0,0,0,DEM,REGISTERED VOTERS - Democratic Party,REGISTERED VOTERS - Democratic Party,203-Yucca CG:4,0,,,
0,0,0,76,0,0,0,DEM,REGISTERED VOTERS - Democratic Party,REGISTERED VOTERS - Democratic Party,204-Chloride CG:4,0,,,
0,0,0,54,0,0,0,DEM,REGISTERED VOTERS - Democratic Party,REGISTERED VOTERS - Democratic Party,205-North Canyon CG:4,0,,,
0,0,0,26,0,0,0,DEM,REGISTERED VOTERS - Democratic Party,REGISTERED VOTERS - Democratic Party,206-Oatman CG:4,0,,,
0,0,0,264,0,0,0,DEM,REGISTERED VOTERS - Democratic Party,REGISTERED VOTERS - Democratic Party,207-Desert Hills CG:4,0,,,
0,0,0,172,0,0,0,DEM,REGISTERED VOTERS - Democratic Party,REGISTERED VOTERS - Democratic Party,208-Meadview CG:4,0,,,
0,0,0,281,0,0,0,DEM,REGISTERED VOTERS - Democratic Party,REGISTERED VOTERS - Democratic Party,209-Dolan Springs CG:4,0,,,
0,0,1,952,0,0,0,DEM,REGISTERED VOTERS - Democratic Party,REGISTERED VOTERS - Democratic Party,210-Golden Valley CG:4,0,,,
0,0,1,4388,0,0,0,DEM,REGISTERED VOTERS - Democratic Party,REGISTERED VOTERS - Democratic Party,211-Bullhead City CG:4,0,,,
0,0,1,2343,0,0,0,DEM,REGISTERED VOTERS - Democratic Party,REGISTERED VOTERS - Democratic Party,212-Mohave Valley CG:4,0,,,
0,0,1,216,0,0,0,DEM,REGISTERED VOTERS - Democratic Party,REGISTERED VOTERS - Democratic Party,213-Hackberry CG:4,0,,,
0,0,1,17,0,0,0,DEM,REGISTERED VOTERS - Democratic Party,REGISTERED VOTERS - Democratic Party,214-Truxton CG:4,0,,,
0,0,1,932,0,0,0,DEM,REGISTERED VOTERS - Democratic Party,REGISTERED VOTERS - Democratic Party,215-Kingman Central CG:4,0,,,
0,0,1,1279,0,0,0,DEM,REGISTERED VOTERS - Democratic Party,REGISTERED VOTERS - Democratic Party,216-Kingman North CG:4,0,,,
0,0,1,1238,0,0,0,DEM,REGISTERED VOTERS - Democratic Party,REGISTERED VOTERS - Democratic Party,217-Kingman South CG:4,0,,,
0,0,1,1503,0,0,0,DEM,REGISTERED VOTERS - Democratic Party,REGISTERED VOTERS - Democratic Party,218-Kingman East CG:4,0,,,
0,0,1,1453,0,0,0,DEM,REGISTERED VOTERS - Democratic Party,REGISTERED VOTERS - Democratic Party,219-Lake Havasu N. CG:4,0,,,
0,0,2,3986,0,0,0,DEM,REGISTERED VOTERS - Democratic Party,REGISTERED VOTERS - Democratic Party,220-Lake Havasu S. CG:4,0,,,
0,0,2,262,0,0,0,DEM,REGISTERED VOTERS - Democratic Party,REGISTERED VOTERS - Democratic Party,221-Littlefield CG:4,0,,,
0,0,2,281,0,0,0,DEM,REGISTERED VOTERS - Democratic Party,REGISTERED VOTERS - Democratic Party,222-Golden Shores CG:4,0,,,
0,0,2,24,0,0,0,DEM,REGISTERED VOTERS - Democratic Party,REGISTERED VOTERS - Democratic Party,223-Moccasin CG:1,0,,,
0,0,2,246,0,0,0,DEM,REGISTERED VOTERS - Democratic Party,REGISTERED VOTERS - Democratic Party,224-Peach Springs CG:1,0,,,
0,0,0,0,0,0,0,GRN,REGISTERED VOTERS - Green Party,REGISTERED VOTERS - Green Party,201-Wikieup CG:4,0,,,
0,0,0,0,0,0,0,GRN,REGISTERED VOTERS - Green Party,REGISTERED VOTERS - Green Party,202-White Hills CG:4,0,,,
0,0,0,0,0,0,0,GRN,REGISTERED VOTERS - Green Party,REGISTERED VOTERS - Green Party,203-Yucca CG:4,0,,,
0,0,0,1,0,0,0,GRN,REGISTERED VOTERS - Green Party,REGISTERED VOTERS - Green Party,204-Chloride CG:4,0,,,
0,0,0,0,0,0,0,GRN,REGISTERED VOTERS - Green Party,REGISTERED VOTERS - Green Party,205-North Canyon CG:4,0,,,
0,0,0,0,0,0,0,GRN,REGISTERED VOTERS - Green Party,REGISTERED VOTERS - Green Party,206-Oatman CG:4,0,,,
0,0,0,1,0,0,0,GRN,REGISTERED VOTERS - Green Party,REGISTERED VOTERS - Green Party,207-Desert Hills CG:4,0,,,
0,0,0,1,0,0,0,GRN,REGISTERED VOTERS - Green Party,REGISTERED VOTERS - Green Party,208-Meadview CG:4,0,,,
0,0,0,1,0,0,0,GRN,REGISTERED VOTERS - Green Party,REGISTERED VOTERS - Green Party,209-Dolan Springs CG:4,0,,,
0,0,1,3,0,0,0,GRN,REGISTERED VOTERS - Green Party,REGISTERED VOTERS - Green Party,210-Golden Valley CG:4,0,,,
0,0,1,19,0,0,0,GRN,REGISTERED VOTERS - Green Party,REGISTERED VOTERS - Green Party,211-Bullhead City CG:4,0,,,
0,0,1,9,0,0,0,GRN,REGISTERED VOTERS - Green Party,REGISTERED VOTERS - Green Party,212-Mohave Valley CG:4,0,,,
0,0,1,2,0,0,0,GRN,REGISTERED VOTERS - Green Party,REGISTERED VOTERS - Green Party,213-Hackberry CG:4,0,,,
0,0,1,0,0,0,0,GRN,REGISTERED VOTERS - Green Party,REGISTERED VOTERS - Green Party,214-Truxton CG:4,0,,,
0,0,1,4,0,0,0,GRN,REGISTERED VOTERS - Green Party,REGISTERED VOTERS - Green Party,215-Kingman Central CG:4,0,,,
0,0,1,3,0,0,0,GRN,REGISTERED VOTERS - Green Party,REGISTERED VOTERS - Green Party,216-Kingman North CG:4,0,,,
0,0,1,8,0,0,0,GRN,REGISTERED VOTERS - Green Party,REGISTERED VOTERS - Green Party,217-Kingman South CG:4,0,,,
0,0,1,11,0,0,0,GRN,REGISTERED VOTERS - Green Party,REGISTERED VOTERS - Green Party,218-Kingman East CG:4,0,,,
0,0,1,4,0,0,0,GRN,REGISTERED VOTERS - Green Party,REGISTERED VOTERS - Green Party,219-Lake Havasu N. CG:4,0,,,
0,0,2,23,0,0,0,GRN,REGISTERED VOTERS - Green Party,REGISTERED VOTERS - Green Party,220-Lake Havasu S. CG:4,0,,,
0,0,2,1,0,0,0,GRN,REGISTERED VOTERS - Green Party,REGISTERED VOTERS - Green Party,221-Littlefield CG:4,0,,,
0,0,2,4,0,0,0,GRN,REGISTERED VOTERS - Green Party,REGISTERED VOTERS - Green Party,222-Golden Shores CG:4,0,,,
0,0,2,0,0,0,0,GRN,REGISTERED VOTERS - Green Party,REGISTERED VOTERS - Green Party,223-Moccasin CG:1,0,,,
0,0,2,0,0,0,0,GRN,REGISTERED VOTERS - Green Party,REGISTERED VOTERS - Green Party,224-Peach Springs CG:1,0,,,
0,0,0,67,23,42,2,,Ballots Cast,BALLOTS CAST,201-Wikieup CG:4,0,,,
0,0,0,54,10,37,7,,Ballots Cast,BALLOTS CAST,202-White Hills CG:4,0,,,
0,0,0,193,58,130,5,,Ballots Cast,BALLOTS CAST,203-Yucca CG:4,0,,,
0,0,0,184,44,138,2,,Ballots Cast,BALLOTS CAST,204-Chloride CG:4,0,,,
0,0,0,144,84,53,7,,Ballots Cast,BALLOTS CAST,205-North Canyon CG:4,0,,,
0,0,0,52,19,30,3,,Ballots Cast,BALLOTS CAST,206-Oatman CG:4,0,,,
0,0,0,581,187,380,14,,Ballots Cast,BALLOTS CAST,207-Desert Hills CG:4,0,,,
0,0,0,318,106,205,7,,Ballots Cast,BALLOTS CAST,208-Meadview CG:4,0,,,
0,0,0,282,94,172,16,,Ballots Cast,BALLOTS CAST,209-Dolan Springs CG:4,0,,,
0,0,1,1730,566,1106,58,,Ballots Cast,BALLOTS CAST,210-Golden Valley CG:4,0,,,
0,0,1,5618,1600,3819,199,,Ballots Cast,BALLOTS CAST,211-Bullhead City CG:4,0,,,
0,0,1,3256,1243,1919,94,,Ballots Cast,BALLOTS CAST,212-Mohave Valley CG:4,0,,,
0,0,1,640,257,351,32,,Ballots Cast,BALLOTS CAST,213-Hackberry CG:4,0,,,
0,0,1,77,26,37,14,,Ballots Cast,BALLOTS CAST,214-Truxton CG:4,0,,,
0,0,1,1404,541,810,53,,Ballots Cast,BALLOTS CAST,215-Kingman Central CG:4,0,,,
0,0,1,1840,703,1075,62,,Ballots Cast,BALLOTS CAST,216-Kingman North CG:4,0,,,
0,0,1,2689,1079,1543,67,,Ballots Cast,BALLOTS CAST,217-Kingman South CG:4,0,,,
0,0,1,2549,929,1551,69,,Ballots Cast,BALLOTS CAST,218-Kingman East CG:4,0,,,
0,0,1,3252,997,2173,82,,Ballots Cast,BALLOTS CAST,219-Lake Havasu N. CG:4,0,,,
0,0,2,7927,2603,5093,231,,Ballots Cast,BALLOTS CAST,220-Lake Havasu S. CG:4,0,,,
0,0,2,256,138,111,7,,Ballots Cast,BALLOTS CAST,221-Littlefield CG:4,0,,,
0,0,2,378,148,209,21,,Ballots Cast,BALLOTS CAST,222-Golden Shores CG:4,0,,,
0,0,2,24,14,9,1,,Ballots Cast,BALLOTS CAST,223-Moccasin CG:1,0,,,
0,0,2,37,15,21,1,,Ballots Cast,BALLOTS CAST,224-Peach Springs CG:1,0,,,
0,0,0,61,23,36,2,REP,BALLOTS CAST - Republican Party,BALLOTS CAST - Republican Party,201-Wikieup CG:4,0,,,
0,0,0,40,9,24,7,REP,BALLOTS CAST - Republican Party,BALLOTS CAST - Republican Party,202-White Hills CG:4,0,,,
0,0,0,151,47,101,3,REP,BALLOTS CAST - Republican Party,BALLOTS CAST - Republican Party,203-Yucca CG:4,0,,,
0,0,0,137,37,99,1,REP,BALLOTS CAST - Republican Party,BALLOTS CAST - Republican Party,204-Chloride CG:4,0,,,
0,0,0,136,79,50,7,REP,BALLOTS CAST - Republican Party,BALLOTS CAST - Republican Party,205-North Canyon CG:4,0,,,
0,0,0,40,16,21,3,REP,BALLOTS CAST - Republican Party,BALLOTS CAST - Republican Party,206-Oatman CG:4,0,,,
0,0,0,469,156,300,13,REP,BALLOTS CAST - Republican Party,BALLOTS CAST - Republican Party,207-Desert Hills CG:4,0,,,
0,0,0,214,79,131,4,REP,BALLOTS CAST - Republican Party,BALLOTS CAST - Republican Party,208-Meadview CG:4,0,,,
0,0,0,169,66,92,11,REP,BALLOTS CAST - Republican Party,BALLOTS CAST - Republican Party,209-Dolan Springs CG:4,0,,,
0,0,1,1308,457,803,48,REP,BALLOTS CAST - Republican Party,BALLOTS CAST - Republican Party,210-Golden Valley CG:4,0,,,
0,0,1,3921,1229,2545,147,REP,BALLOTS CAST - Republican Party,BALLOTS CAST - Republican Party,211-Bullhead City CG:4,0,,,
0,0,1,2345,979,1292,74,REP,BALLOTS CAST - Republican Party,BALLOTS CAST - Republican Party,212-Mohave Valley CG:4,0,,,
0,0,1,525,227,273,25,REP,BALLOTS CAST - Republican Party,BALLOTS CAST - Republican Party,213-Hackberry CG:4,0,,,
0,0,1,56,17,34,5,REP,BALLOTS CAST - Republican Party,BALLOTS CAST - Republican Party,214-Truxton CG:4,0,,,
0,0,1,974,427,514,33,REP,BALLOTS CAST - Republican Party,BALLOTS CAST - Republican Party,215-Kingman Central CG:4,0,,,
0,0,1,1323,568,708,47,REP,BALLOTS CAST - Republican Party,BALLOTS CAST - Republican Party,216-Kingman North CG:4,0,,,
0,0,1,2085,886,1143,56,REP,BALLOTS CAST - Republican Party,BALLOTS CAST - Republican Party,217-Kingman South CG:4,0,,,
0,0,1,1930,761,1111,58,REP,BALLOTS CAST - Republican Party,BALLOTS CAST - Republican Party,218-Kingman East CG:4,0,,,
0,0,1,2541,829,1643,69,REP,BALLOTS CAST - Republican Party,BALLOTS CAST - Republican Party,219-Lake Havasu N. CG:4,0,,,
0,0,2,6224,2176,3860,188,REP,BALLOTS CAST - Republican Party,BALLOTS CAST - Republican Party,220-Lake Havasu S. CG:4,0,,,
0,0,2,187,110,72,5,REP,BALLOTS CAST - Republican Party,BALLOTS CAST - Republican Party,221-Littlefield CG:4,0,,,
0,0,2,258,108,141,9,REP,BALLOTS CAST - Republican Party,BALLOTS CAST - Republican Party,222-Golden Shores CG:4,0,,,
0,0,2,19,14,5,0,REP,BALLOTS CAST - Republican Party,BALLOTS CAST - Republican Party,223-Moccasin CG:1,0,,,
0,0,2,7,3,4,0,REP,BALLOTS CAST - Republican Party,BALLOTS CAST - Republican Party,224-Peach Springs CG:1,0,,,
0,0,0,6,0,6,0,DEM,BALLOTS CAST - Democratic Party,BALLOTS CAST - Democratic Party,201-Wikieup CG:4,0,,,
0,0,0,14,1,13,0,DEM,BALLOTS CAST - Democratic Party,BALLOTS CAST - Democratic Party,202-White Hills CG:4,0,,,
0,0,0,42,11,29,2,DEM,BALLOTS CAST - Democratic Party,BALLOTS CAST - Democratic Party,203-Yucca CG:4,0,,,
0,0,0,46,7,38,1,DEM,BALLOTS CAST - Democratic Party,BALLOTS CAST - Democratic Party,204-Chloride CG:4,0,,,
0,0,0,8,5,3,0,DEM,BALLOTS CAST - Democratic Party,BALLOTS CAST - Democratic Party,205-North Canyon CG:4,0,,,
0,0,0,12,3,9,0,DEM,BALLOTS CAST - Democratic Party,BALLOTS CAST - Democratic Party,206-Oatman CG:4,0,,,
0,0,0,112,31,80,1,DEM,BALLOTS CAST - Democratic Party,BALLOTS CAST - Democratic Party,207-Desert Hills CG:4,0,,,
0,0,0,103,27,73,3,DEM,BALLOTS CAST - Democratic Party,BALLOTS CAST - Democratic Party,208-Meadview CG:4,0,,,
0,0,0,113,28,80,5,DEM,BALLOTS CAST - Democratic Party,BALLOTS CAST - Democratic Party,209-Dolan Springs CG:4,0,,,
0,0,1,422,109,303,10,DEM,BALLOTS CAST - Democratic Party,BALLOTS CAST - Democratic Party,210-Golden Valley CG:4,0,,,
0,0,1,1696,370,1274,52,DEM,BALLOTS CAST - Democratic Party,BALLOTS CAST - Democratic Party,211-Bullhead City CG:4,0,,,
0,0,1,911,264,627,20,DEM,BALLOTS CAST - Democratic Party,BALLOTS CAST - Democratic Party,212-Mohave Valley CG:4,0,,,
0,0,1,115,30,78,7,DEM,BALLOTS CAST - Democratic Party,BALLOTS CAST - Democratic Party,213-Hackberry CG:4,0,,,
0,0,1,21,9,3,9,DEM,BALLOTS CAST - Democratic Party,BALLOTS CAST - Democratic Party,214-Truxton CG:4,0,,,
0,0,1,430,114,296,20,DEM,BALLOTS CAST - Democratic Party,BALLOTS CAST - Democratic Party,215-Kingman Central CG:4,0,,,
0,0,1,517,135,367,15,DEM,BALLOTS CAST - Democratic Party,BALLOTS CAST - Democratic Party,216-Kingman North CG:4,0,,,
0,0,1,601,191,400,10,DEM,BALLOTS CAST - Democratic Party,BALLOTS CAST - Democratic Party,217-Kingman South CG:4,0,,,
0,0,1,616,167,438,11,DEM,BALLOTS CAST - Democratic Party,BALLOTS CAST - Democratic Party,218-Kingman East CG:4,0,,,
0,0,1,711,168,530,13,DEM,BALLOTS CAST - Democratic Party,BALLOTS CAST - Democratic Party,219-Lake Havasu N. CG:4,0,,,
0,0,2,1700,426,1231,43,DEM,BALLOTS CAST - Democratic Party,BALLOTS CAST - Democratic Party,220-Lake Havasu S. CG:4,0,,,
